customer_id,name,grade
1767,Radika Anggriawan,vvip
1768,Ophelia Novitasari,vvip
1769,Gasti Safitri,customer
1770,Yance Winarsih,vvip
1774,Hesti Agustina,customer
1775,Violet Hartati,customer
1777,Devi Andriani,vvip
1778,Unjani Haryanti,customer
1779,Elma Aryani,vvip
1781,Vivi Anggraini,vvip
1782,Samiah Oktaviani,customer
1784,Pardi Hakim,vip
1785,Shania Yuniar,customer
1788,Latika Nuraini,customer
1790,Suci Safitri,vvip
1792,Ida Fujiati,vip
1794,Widya Lailasari,vip
1796,Salsabila Rahayu,vip
1797,Kusuma Wibisono,vvip
1798,Raisa Puspasari,customer
1801,Zizi Nurdiyanti,vip
1803,Devi Farida,customer
1804,Karimah Sudiati,vip
1805,Maimunah Wahyuni,vvip
1806,Zulaikha Safitri,customer
1808,Shania Nuraini,customer
1810,Naradi Marpaung,vvip
1812,Nadine Usamah,vvip
1813,Raina Kuswandari,vvip
1816,Sari Laksmiwati,vvip
1817,Belinda Uyainah,customer
1819,Bakidin Marbun,vvip
1820,Ajimin Nashiruddin,vip
1823,Wani Usada,customer
1826,Ikin Natsir,customer
1827,Edison Saefullah,customer
1829,Lala Permata,vvip
1830,Ayu Usada,vvip
1831,Uda Prayoga,customer
1832,Heru Wacana,vip
1834,Kartika Padmasari,vvip
1835,Bakda Irawan,customer
1836,Saadat Hidayanto,customer
1837,Lidya Laksita,customer
1838,Zelda Suryatmi,vip
1839,Jamalia Winarsih,customer
1840,Prabu Sihombing,vip
1843,Chandra Waskita,vvip
1844,Digdaya Mandala,vip
1845,Diah Astuti,customer
1848,Gabriella Maryati,vvip
1849,Latika Mandasari,customer
1850,Gina Palastri,vip
1853,Umi Pratiwi,vvip
1854,Irma Puspita,vvip
1857,Zahra Zulaika,vvip
1858,Lintang Susanti,customer
1860,Ina Purnawati,customer
1861,Kamaria Pratiwi,vip
1865,Purwanto Napitupulu,vip
1866,Winda Novitasari,customer
1867,Kiandra Handayani,vvip
1868,Bakiman Jailani,customer
1873,Kemal Pratama,vvip
1877,Fitriani Aryani,vvip
1880,Liman Nababan,vvip
1883,Salman Wibisono,customer
1885,Aris Santoso,customer
1886,Harjo Widodo,vip
1888,Cemeti Winarno,vip
1890,Lamar Kurniawan,vvip
1892,Makuta Gunarto,vip
1895,Niyaga Pratama,vip
1897,Eka Dongoran,vvip
1898,Victoria Namaga,vvip
1899,Iriana Melani,customer
1900,Lalita Laksmiwati,vip
1901,Tirtayasa Wacana,vip
1904,Fitria Haryanti,vvip
1907,Bahuraksa Utama,customer
1908,Maida Suryatmi,vip
1909,Kartika Rahimah,vip
1910,Nurul Suartini,vip
1912,Galar Prabowo,vvip
1916,Gaduh Mandala,customer
1918,Prabowo Hakim,vvip
1919,Prabu Gunarto,customer
1921,Violet Lailasari,vip
1923,Restu Sudiati,vip
1925,Hafshah Palastri,vvip
1926,Sabrina Anggraini,customer
1927,Jayeng Prasetya,customer
1928,Talia Hartati,customer
1930,Ina Wastuti,vvip
1931,Intan Wulandari,vip
1932,Cici Aryani,vip
1933,Victoria Melani,customer
1937,Ajeng Padmasari,vvip
1939,Harjaya Santoso,customer
1940,Nadine Mandasari,vip
1941,Juli Hastuti,customer
1943,Siska Utami,customer
1944,Sakura Lailasari,vip
1946,Marsudi Ardianto,customer
1948,Zelaya Susanti,vip
1949,Jagaraga Wibowo,customer
1951,Bella Safitri,vvip
1952,Vivi Mardhiyah,vip
1954,Kamaria Pertiwi,customer
1957,Cecep Kusumo,vvip
1959,Atma Hutasoit,vip
1960,Cakrawangsa Maulana,vvip
1961,Kartika Nasyidah,vvip
1962,Shakila Permata,customer
1963,Zalindra Purwanti,vvip
1964,Hasan Nugroho,vip
1965,Patricia Yulianti,customer
1966,Ivan Najmudin,vip
1968,Endah Susanti,vip
1969,Ayu Riyanti,customer
1970,Kamaria Kusmawati,vip
1971,Elvin Wasita,vvip
1972,Cinthia Laksmiwati,vvip
1973,Dimas Mustofa,vvip
1974,Koko Siregar,customer
1976,Jamal Maulana,vvip
1978,Talia Utami,vip
1979,Padmi Haryanti,customer
1980,Kiandra Sudiati,vip
1981,Jasmani Ramadan,vip
1983,Nurul Laksmiwati,vvip
1985,Gabriella Wastuti,customer
1986,Heru Lazuardi,vip
1989,Dian Aryani,vip
1992,Syahrini Mulyani,vvip
1996,Purwanto Saragih,vvip
1997,Arsipatra Sitompul,vvip
1998,Usyi Purwanti,customer
2001,Juli Mardhiyah,vip
2002,Najwa Widiastuti,vvip
2003,Zizi Wastuti,vip
2005,Siti Prastuti,customer
2006,Mitra Pranowo,vip
2007,Restu Wulandari,customer
2009,Pranata Narpati,vvip
2011,Mulyono Wasita,customer
2016,Mutia Sudiati,vvip
2019,Raihan Hidayat,vip
2021,Tami Pertiwi,vvip
2022,Wulan Usada,vip
2026,Wardaya Hutagalung,customer
2029,Winda Halimah,vip
2030,Violet Kuswandari,customer
2031,Vanesa Astuti,vip
2032,Bella Farida,vip
2034,Kusuma Dongoran,customer
2039,Siska Mandasari,vvip
2040,Maya Namaga,vvip
2041,Cawuk Pratama,customer
2042,Rahayu Sudiati,vvip
2044,Kani Palastri,customer
2045,Hasta Uwais,customer
2047,Prabu Tampubolon,vvip
2048,Talia Wahyuni,vvip
2052,Wira Najmudin,vvip
2053,Dinda Maryati,vvip
2054,Mutia Nuraini,vip
2056,Ratna Hariyah,vip
2058,Sabrina Nurdiyanti,vvip
2059,Bakianto Nugroho,vvip
2060,Salwa Kusmawati,vip
2061,Gawati Yuliarti,vip
2062,Vicky Namaga,vip
2064,Julia Uyainah,vvip
2066,Mala Puspasari,customer
2068,Ozy Suwarno,customer
2069,Alambana Rajasa,vvip
2070,Cemplunk Wahyudin,vip
2073,Dewi Susanti,vvip
2078,Karimah Permata,vvip
2081,Ciaobella Novitasari,vvip
2082,Febi Susanti,vvip
2083,Galang Hutapea,vip
2086,Fitria Wastuti,customer
2087,Candra Budiyanto,vip
2089,Karta Nainggolan,vvip
2091,Amalia Pratiwi,customer
2092,Samiah Nurdiyanti,vip
2093,Tari Uyainah,vvip
2094,Tantri Kuswandari,customer
2095,Galar Saptono,vip
2097,Yahya Damanik,vvip
2099,Wulan Usada,vip
2100,Amelia Pratiwi,customer
2101,Calista Pratiwi,vvip
2103,Ani Maryati,vvip
2105,Akarsana Adriansyah,vip
2108,Bakda Lazuardi,vip
2109,Latika Susanti,vip
2110,Kusuma Siregar,vip
2111,Hilda Hastuti,customer
2113,Lurhur Firgantoro,vvip
2114,Cakrabirawa Lazuardi,vvip
2115,Dewi Handayani,customer
2116,Paris Riyanti,vip
2117,Dwi Saefullah,vip
2120,Hafshah Nasyidah,customer
2123,Bakijan Permadi,vip
2125,Nabila Mardhiyah,vip
2127,Vanesa Agustina,vvip
2131,Maria Fujiati,vvip
2133,Tasdik Firmansyah,vip
2134,Rina Usamah,customer
2136,Nadine Yuliarti,vip
2139,Amalia Andriani,customer
2142,Bakiono Siregar,vvip
2144,Galih Prasetyo,vvip
2145,Melinda Anggraini,vip
2148,Farhunnisa Mandasari,vip
2150,Latif Ardianto,vvip
2151,Jaka Saefullah,customer
2154,Yusuf Nugroho,vvip
2156,Ikhsan Simanjuntak,vvip
2159,Gamanto Pangestu,vip
2161,Zelaya Palastri,customer
2163,Karna Waluyo,vip
2164,Uli Usamah,vvip
2166,Martani Januar,customer
2168,Safina Usamah,customer
2171,Ulva Melani,vip
2173,Rachel Aryani,vip
2175,Widya Yuliarti,vip
2177,Ratih Agustina,vvip
2178,Melinda Mardhiyah,vvip
2180,Dono Nashiruddin,customer
2181,Aisyah Mayasari,customer
2182,Heru Gunawan,vvip
2187,Maida Maryati,vip
2188,Upik Najmudin,vvip
2189,Daryani Najmudin,customer
2190,Jarwa Suryono,customer
2193,Ophelia Pratiwi,vip
2196,Pangestu Januar,vip
2197,Kartika Mandasari,vip
2198,Kadir Sirait,vvip
2199,Tari Hasanah,vvip
2201,Diana Uyainah,vvip
2202,Latif Nashiruddin,vip
2204,Rika Lestari,vvip
2207,Dirja Utama,customer
2208,Kamal Najmudin,vip
2209,Purwadi Budiman,vvip
2211,Emin Saefullah,vip
2213,Kasiyah Nasyiah,customer
2214,Mulya Thamrin,vvip
2216,Rendy Damanik,customer
2218,Intan Pertiwi,vip
2220,Gandewa Utama,vvip
2221,Queen Widiastuti,vip
2223,Puspa Maryati,vvip
2229,Citra Utami,vip
2232,Timbul Zulkarnain,vvip
2235,Ika Agustina,customer
2236,Silvia Palastri,customer
2241,Tugiman Tamba,vvip
2242,Umi Farida,vip
2246,Lamar Thamrin,vip
2250,Wulan Pudjiastuti,vvip
2251,Elvina Aryani,vvip
2252,Titi Lestari,customer
2254,Gambira Mangunsong,vvip
2258,Prabawa Nainggolan,customer
2259,Samiah Riyanti,vvip
2262,Mustika Tarihoran,vvip
2263,Wage Gunawan,vvip
2264,Agnes Palastri,customer
2266,Cornelia Mandasari,vvip
2267,Bagiya Tampubolon,vvip
2268,Paramita Melani,vvip
2270,Legawa Saragih,customer
2272,Citra Yolanda,vvip
2274,Gawati Usada,customer
2276,Tina Pudjiastuti,customer
2278,Paramita Suryatmi,vvip
2280,Sabar Santoso,vvip
2282,Ajiman Sihombing,vip
2283,Citra Hassanah,vvip
2284,Wira Kurniawan,vvip
2285,Rahmi Rahayu,vip
2286,Nova Wahyuni,customer
2289,Omar Hutasoit,customer
2290,Ida Wulandari,vip
2292,Rosman Pradipta,vvip
2293,Bella Safitri,vip
2297,Lanjar Prasetyo,vip
2298,Shania Agustina,customer
2299,Balapati Habibi,vip
2302,Salwa Wijayanti,customer
2304,Laila Pratiwi,vvip
2306,Melinda Aryani,vvip
2307,Karimah Farida,customer
2308,Ghaliyati Rahimah,vip
2310,Jindra Mahendra,vvip
2312,Nova Usada,vvip
2314,Mahfud Hutagalung,vvip
2316,Agnes Hassanah,vvip
2317,Anastasia Purnawati,vvip
2322,Hendra Suryono,vvip
2325,Amalia Anggraini,vip
2327,Uchita Nuraini,vip
2328,Lurhur Wacana,vip
2330,Jelita Lailasari,vip
2332,Salsabila Mandasari,customer
2333,Cawuk Hardiansyah,customer
2335,Novi Palastri,vip
2337,Warsita Saputra,customer
2342,Ibrahim Wibowo,vvip
2343,Queen Sudiati,vvip
2344,Salsabila Rahayu,vip
2346,Sarah Kuswandari,vip
2348,Oman Hardiansyah,customer
2350,Dagel Hutasoit,customer
2351,Karma Jailani,vvip
2353,Lamar Wacana,vvip
2354,Zaenab Uyainah,customer
2355,Makuta Sihombing,vvip
2358,Rahmi Maryati,customer
2361,Tiara Wastuti,vip
2362,Malika Mardhiyah,customer
2364,Rahayu Hastuti,vvip
2368,Hafshah Novitasari,customer
2370,Yoga Kuswoyo,vip
2371,Najam Winarno,customer
2372,Ghaliyati Suartini,vvip
2373,Gangsa Mangunsong,vvip
2374,Yessi Mandasari,vvip
2375,Hafshah Andriani,customer
2376,Kayla Anggraini,customer
2386,Sari Agustina,vip
2388,Cinta Lailasari,vvip
2391,Humaira Laksmiwati,vvip
2392,Violet Prastuti,vip
2393,Hadi Kurniawan,vip
2394,Carub Nashiruddin,vip
2395,Aditya Santoso,customer
2399,Silvia Usamah,vvip
2400,Wani Pertiwi,vvip
2403,Cawuk Gunawan,vvip
2404,Hasna Suartini,vip
2405,Kajen Hidayat,vvip
2406,Ika Nasyiah,customer
2407,Gina Hasanah,vvip
2408,Labuh Latupono,customer
2409,Wirda Sudiati,vvip
2410,Najwa Anggraini,customer
2413,Pia Sudiati,vvip
2414,Balijan Iswahyudi,vip
2415,Koko Wahyudin,vvip
2417,Zahra Fujiati,customer
2420,Mustofa Sihombing,vip
2421,Maria Usada,customer
2423,Balangga Prayoga,vvip
2425,Kenes Budiyanto,vvip
2428,Nadine Laksmiwati,vip
2429,Maida Astuti,vvip
2430,Kani Pertiwi,vip
2431,Aurora Safitri,customer
2433,Jasmin Hariyah,customer
2434,Liman Maheswara,customer
2435,Lulut Sitompul,customer
2436,Novi Wahyuni,customer
2437,Queen Zulaika,vvip
2439,Puspa Astuti,customer
2440,Widya Pudjiastuti,customer
2441,Ghaliyati Yulianti,vip
2444,Lala Widiastuti,customer
2445,Puput Maryati,vip
2447,Elvin Kuswoyo,vvip
2448,Prayitna Hakim,vip
2449,Ellis Purnawati,vip
2450,Nova Puspasari,customer
2452,Febi Yulianti,vip
2453,Ajeng Yuniar,vip
2455,Karna Sitompul,vvip
2456,Cahya Gunarto,vip
2460,Laksana Suwarno,customer
2469,Dina Hassanah,vip
2470,Elma Agustina,vvip
2475,Ganjaran Wasita,customer
2477,Marsito Prasasta,vvip
2478,Elvin Wijaya,customer
2483,Nova Purwanti,vip
2485,Dagel Prasetyo,vip
2487,Slamet Zulkarnain,vip
2488,Salsabila Yuliarti,customer
2490,Ayu Kuswandari,customer
2495,Ghaliyati Melani,vip
2496,Janet Laksita,customer
2497,Zizi Mardhiyah,vvip
2499,Eka Novitasari,customer
2500,Ida Usada,customer
2502,Samiah Nurdiyanti,vip
2503,Rachel Lailasari,customer
2506,Restu Hartati,vvip
2507,Raina Kuswandari,vvip
2508,Tugiman Siregar,customer
2509,Artanto Sihotang,customer
2510,Bella Hariyah,vvip
2513,Karta Marpaung,vip
2517,Paulin Yulianti,customer
2522,Gina Oktaviani,customer
2523,Darmana Wasita,customer
2525,Sadina Namaga,customer
2527,Simon Narpati,vvip
2529,Ciaobella Lailasari,vip
2533,Atma Mangunsong,vvip
2538,Farah Mardhiyah,vip
2541,Hafshah Andriani,customer
2544,Pia Kusmawati,vip
2545,Langgeng Halim,vip
2547,Lantar Latupono,vvip
2549,Puti Laksmiwati,vvip
2550,Usyi Suryatmi,vip
2553,Julia Sudiati,customer
2554,Joko Pradana,customer
2555,Gara Nababan,vvip
2556,Mahesa Wibowo,customer
2557,Farhunnisa Nasyiah,vvip
2558,Sakura Kuswandari,vvip
2559,Hani Winarsih,vvip
2565,Genta Puspita,vvip
2569,Zizi Kuswandari,vvip
2572,Victoria Pudjiastuti,vvip
2577,Dasa Thamrin,customer
2579,Gasti Wastuti,customer
2580,Raden Thamrin,customer
2582,Ayu Prastuti,vip
2583,Zamira Namaga,vip
2585,Dian Suryatmi,customer
2586,Olga Prasasta,customer
2587,Maimunah Farida,customer
2588,Septi Namaga,customer
2591,Ella Prastuti,vvip
2592,Hasna Farida,vip
2594,Anastasia Pratiwi,vvip
2595,Gaman Mahendra,customer
2598,Wardi Januar,vvip
2599,Elvina Lestari,vip
2600,Gatot Siregar,vvip
2601,Elma Padmasari,vvip
2602,Ellis Hartati,vvip
2605,Genta Melani,customer
2607,Kasiran Waskita,vip
2608,Hani Palastri,vvip
2609,Syahrini Rahimah,vip
2610,Tina Astuti,vvip
2614,Ayu Puspita,vvip
2615,Harsanto Ramadan,customer
2616,Kacung Prabowo,vip
2619,Sakura Halimah,vip
2620,Bagya Ardianto,customer
2622,Anita Padmasari,vip
2624,Eka Yulianti,customer
2625,Zaenab Rahayu,vvip
2627,Aisyah Suartini,vip
2630,Hilda Yulianti,vvip
2632,Eja Budiman,customer
2634,Aurora Yuliarti,vvip
2636,Kamaria Kusmawati,vip
2638,Prasetyo Hidayanto,vip
2640,Rika Winarsih,vvip
2643,Devi Laksita,customer
2646,Prasetya Adriansyah,vvip
2649,Melinda Hastuti,vvip
2650,Yuni Kusmawati,customer
2651,Adikara Sihombing,customer
2652,Dacin Anggriawan,customer
2657,Galur Anggriawan,vvip
2660,Syahrini Kusmawati,customer
2662,Jasmin Farida,vip
2663,Vicky Aryani,vvip
2665,Nadia Maryati,vip
2667,Amalia Mandasari,vvip
2669,Zelaya Wulandari,customer
2671,Puspa Winarsih,vvip
2674,Diana Pudjiastuti,vvip
2675,Galar Nainggolan,vvip
2676,Olivia Wijayanti,customer
2677,Kasiyah Laksmiwati,vip
2678,Eka Zulaika,vip
2680,Paramita Nasyidah,vvip
2682,Kalim Mangunsong,vip
2684,Gabriella Usada,customer
2686,Safina Wastuti,customer
2690,Cakrawangsa Hutasoit,vip
2692,Catur Rajata,vip
2697,Warsa Rajata,vvip
2699,Siti Melani,customer
2700,Balangga Sitompul,vvip
2701,Wisnu Firmansyah,vip
2704,Calista Yuniar,customer
2705,Wirda Astuti,vip
2706,Darmaji Tampubolon,vvip
2708,Vera Purwanti,vip
2710,Agnes Purwanti,customer
2711,Karja Hutapea,vvip
2712,Vanesa Nuraini,vvip
2713,Oni Agustina,customer
2714,Argono Setiawan,customer
2715,Rahmi Namaga,vip
2716,Drajat Budiman,vvip
2723,Ulva Pratiwi,vvip
2724,Ulya Riyanti,vip
2725,Yani Mayasari,customer
2728,Maimunah Farida,vvip
2729,Jayeng Firgantoro,vvip
2730,Oni Yolanda,customer
2732,Lala Sudiati,customer
2736,Calista Handayani,vip
2737,Siti Haryanti,vip
2738,Janet Usada,vvip
2740,Padmi Purnawati,vip
2744,Jessica Safitri,customer
2745,Violet Padmasari,customer
2747,Lintang Hastuti,customer
2749,Qori Puspasari,vvip
2751,Anita Wulandari,vvip
2753,Aswani Thamrin,customer
2757,Ellis Zulaika,vvip
2760,Lega Hidayat,vip
2761,Ophelia Yolanda,vvip
2763,Ida Andriani,vip
2764,Cindy Wahyuni,vip
2765,Ella Halimah,vvip
2767,Oman Zulkarnain,customer
2768,Laila Mardhiyah,vip
2769,Hafshah Suartini,customer
2770,Janet Novitasari,vip
2771,Samiah Puspasari,customer
2773,Siska Hariyah,customer
2775,Vivi Hastuti,vip
2778,Zelaya Widiastuti,vip
2780,Ina Wastuti,vip
2783,Karya Pranowo,vip
2784,Clara Farida,vip
2785,Ana Rahayu,vip
2786,Ana Hasanah,vvip
2787,Uchita Usamah,vvip
2790,Yunita Anggraini,vip
2791,Latika Laksmiwati,vvip
2794,Vicky Aryani,vip
2795,Cahya Thamrin,vip
2796,Putri Yuliarti,vvip
2797,Hamzah Gunarto,vvip
2799,Ghaliyati Purnawati,vvip
2801,Darijan Prayoga,customer
2805,Paramita Purnawati,vip
2806,Salimah Wahyuni,customer
2808,Cornelia Astuti,customer
2810,Karya Suryono,customer
2811,Shakila Hassanah,vvip
2815,Daryani Prasetya,vvip
2817,Ira Susanti,customer
2818,Daliono Kusumo,customer
2820,Cinta Oktaviani,customer
2823,Padma Rahayu,vvip
2824,Intan Aryani,vip
2825,Belinda Haryanti,customer
2827,Gilda Lestari,customer
2828,Farah Andriani,vvip
2829,Oskar Kuswoyo,vip
2834,Darimin Saragih,vip
2835,Najwa Haryanti,customer
2837,Nilam Susanti,customer
2839,Bagus Pradana,customer
2841,Tami Zulaika,customer
2842,Calista Hassanah,vvip
2844,Ghaliyati Mardhiyah,vvip
2845,Sarah Laksmiwati,vip
2846,Paris Halimah,customer
2847,Gawati Hastuti,vvip
2848,Uchita Oktaviani,customer
2850,Reksa Salahudin,vip
2851,Rudi Suwarno,customer
2853,Jono Wibowo,vvip
2854,Lalita Halimah,vip
2856,Puput Susanti,vvip
2858,Hana Pudjiastuti,vvip
2859,Irma Suartini,vip
2860,Indah Handayani,vvip
2862,Ade Wastuti,vvip
2863,Juli Suartini,customer
2864,Adiarja Saefullah,vvip
2867,Daryani Najmudin,vvip
2869,Satya Gunarto,vip
2874,Amalia Anggraini,vip
2875,Daliono Saputra,customer
2876,Shania Puspita,vvip
2878,Paiman Prasasta,vvip
2880,Virman Najmudin,vvip
2883,Almira Lestari,vip
2886,Elvina Melani,customer
2888,Gina Farida,vip
2889,Tania Yulianti,customer
2895,Arsipatra Situmorang,vip
2897,Maria Lestari,vvip
2902,Rahayu Wulandari,customer
2903,Febi Widiastuti,customer
2906,Chelsea Rahimah,customer
2909,Padmi Nuraini,vip
2910,Cahya Najmudin,vip
2912,Kezia Novitasari,vvip
2918,Siska Wijayanti,vvip
2919,Usman Habibi,vvip
2920,Balangga Waluyo,customer
2921,Oskar Sirait,customer
2923,Laswi Simanjuntak,vvip
2924,Elma Laksmiwati,vip
2926,Azalea Yuniar,customer
2927,Gina Farida,customer
2928,Makara Tamba,customer
2933,Ellis Nuraini,customer
2934,Usyi Laksmiwati,customer
2935,Olivia Maryati,customer
2936,Umi Pratiwi,vvip
2937,Hartaka Uwais,customer
2939,Rika Laksmiwati,vvip
2941,Oni Mandasari,vvip
2942,Rina Susanti,vvip
2943,Unjani Kusmawati,vip
2945,Farhunnisa Kuswandari,vvip
2946,Tira Pratiwi,vip
2947,Gambira Suryono,customer
2948,Bakiadi Sitorus,customer
2959,Cindy Rahimah,customer
2960,Waluyo Maulana,vvip
2962,Ajimin Thamrin,vip
2967,Amelia Padmasari,vvip
2968,Tania Winarsih,vip
2970,Lintang Laksita,vip
2971,Uli Widiastuti,vip
2973,Mitra Pratama,customer
2976,Janet Hassanah,vip
2977,Yance Utami,customer
2978,Jagapati Hakim,customer
2979,Halima Nuraini,customer
2980,Daryani Winarno,vvip
2981,Mala Lestari,vip
2982,Kartika Nurdiyanti,vvip
2983,Jessica Sudiati,vip
2984,Rahmi Susanti,customer
2985,Endra Sihombing,customer
2986,Ghaliyati Farida,vvip
2987,Vivi Usada,vip
2989,Soleh Mandala,customer
2991,Nilam Pertiwi,customer
2993,Amelia Fujiati,vip
2996,Alika Fujiati,vip
2997,Dwi Budiman,vip
2999,Naradi Ardianto,vip
3000,Dwi Budiman,vvip
3003,Ika Anggraini,customer
3004,Uli Agustina,customer
3006,Patricia Pertiwi,vip
3007,Warji Mandala,vip
3008,Hartaka Hidayat,vip
3010,Betania Haryanti,vvip
3011,Cinta Mardhiyah,vvip
3012,Cindy Halimah,customer
3013,Lintang Puspita,customer
3015,Cici Kuswandari,vip
3020,Warsita Halim,customer
3022,Harto Nugroho,customer
3024,Elvin Dabukke,vip
3025,Bahuwirya Tampubolon,vvip
3026,Zamira Wastuti,customer
3027,Rahayu Wastuti,vip
3028,Ibrani Adriansyah,customer
3029,Prakosa Thamrin,vip
3033,Cawuk Halim,vip
3034,Tirta Sinaga,vvip
3037,Novi Maryati,vvip
3040,Anita Wulandari,vvip
3042,Yance Usamah,vip
3045,Caket Kurniawan,vvip
3048,Putri Kusmawati,vip
3049,Zelaya Yolanda,customer
3051,Laila Rahmawati,vip
3054,Luthfi Pradipta,customer
3055,Ayu Safitri,vip
3056,Danu Mangunsong,customer
3057,Gasti Purnawati,vvip
3058,Wardaya Pradipta,customer
3060,Septi Laksmiwati,customer
3064,Cornelia Padmasari,vip
3066,Nilam Wahyuni,vvip
3067,Mala Wulandari,vvip
3068,Vanya Permata,customer
3072,Azalea Maryati,customer
3073,Iriana Wastuti,customer
3074,Maman Nababan,vip
3075,Candrakanta Uwais,vvip
3077,Mala Safitri,vvip
3079,Qori Haryanti,vip
3080,Saadat Sirait,vvip
3083,Ian Prakasa,customer
3084,Rendy Mangunsong,customer
3085,Ade Rahimah,vip
3087,Taufik Setiawan,customer
3088,Kurnia Ardianto,vvip
3091,Mitra Halim,vip
3092,Koko Sihombing,customer
3093,Suci Hassanah,customer
3095,Ikin Kurniawan,customer
3097,Ajiman Damanik,vvip
3098,Nurul Kusmawati,vvip
3100,Fitriani Oktaviani,customer
3102,Ira Mardhiyah,vvip
3105,Hendri Samosir,vvip
3106,Cecep Siregar,vip
3108,Hilda Hartati,customer
3111,Queen Usamah,vvip
3112,Indah Sudiati,vvip
3115,Lala Lestari,customer
3117,Ophelia Mulyani,vvip
3118,Ikin Maulana,customer
3119,Febi Padmasari,vvip
3121,Nadia Melani,vip
3123,Janet Halimah,vip
3124,Puji Wijayanti,vvip
3127,Galuh Siregar,customer
3129,Dinda Widiastuti,vvip
3132,Cayadi Habibi,customer
3135,Garan Narpati,vip
3137,Sarah Lestari,vip
3138,Vivi Maryati,vvip
3139,Vanya Wijayanti,customer
3140,Genta Pudjiastuti,vvip
3143,Bambang Mustofa,vip
3144,Mala Farida,vvip
3147,Sadina Yolanda,vip
3151,Fathonah Wastuti,vip
3153,Langgeng Hidayat,customer
3154,Sari Safitri,customer
3158,Belinda Melani,vvip
3160,Zamira Pratiwi,vvip
3162,Kajen Hutasoit,vip
3163,Siska Hastuti,customer
3165,Kani Zulaika,vvip
3166,Safina Purwanti,vip
3167,Pandu Sitorus,vvip
3170,Usyi Rahayu,customer
3171,Caturangga Hutasoit,vvip
3172,Zamira Nasyiah,vvip
3173,Pia Rahmawati,vip
3174,Caket Jailani,customer
3176,Belinda Farida,vip
3177,Mala Yuniar,vip
3182,Talia Agustina,vip
3184,Timbul Prakasa,customer
3185,Laila Pudjiastuti,vvip
3186,Nasrullah Najmudin,vip
3187,Raihan Pranowo,vip
3188,Kajen Maheswara,vvip
3189,Ami Mandasari,customer
3190,Heryanto Nugroho,vip
3191,Rahmi Kuswandari,vip
3192,Purwadi Kurniawan,vvip
3195,Kamila Nuraini,vip
3199,Putri Anggraini,vvip
3203,Bella Purnawati,customer
3205,Yulia Prastuti,customer
3207,Usyi Mulyani,customer
3209,Arta Gunawan,vip
3213,Mutia Novitasari,vvip
3215,Kartika Hasanah,vip
3218,Kasiyah Lestari,customer
3219,Galur Santoso,customer
3220,Cinthia Puspita,customer
3221,Zalindra Oktaviani,customer
3222,Danang Prabowo,vvip
3223,Karimah Yuniar,vvip
3227,Belinda Sudiati,vip
3228,Betania Yulianti,vvip
3235,Ani Yulianti,vvip
3236,Halim Mustofa,customer
3237,Gara Kusumo,vip
3238,Yulia Nuraini,vip
3239,Dariati Nashiruddin,vip
3240,Citra Yuniar,vip
3241,Zulaikha Pudjiastuti,vip
3243,Daruna Winarno,vip
3245,Vivi Rahimah,vvip
3247,Restu Yulianti,vip
3248,Raharja Napitupulu,vvip
3253,Ayu Usada,customer
3256,Eli Purnawati,vvip
3257,Bakti Samosir,customer
3259,Intan Anggraini,vip
3260,Bancar Sihombing,customer
3261,Kania Suryatmi,vvip
3263,Mursinin Sirait,vvip
3266,Padma Usamah,vip
3267,Keisha Puspita,vip
3269,Luwar Permadi,vip
3270,Dian Yuniar,vip
3271,Laila Nasyiah,vip
3273,Elvina Wahyuni,vvip
3274,Salman Saputra,customer
3276,Jessica Yuliarti,vvip
3278,Yahya Gunarto,vip
3279,Cindy Mardhiyah,vip
3280,Restu Laksita,vvip
3281,Kemal Habibi,vip
3282,Mila Widiastuti,vvip
3284,Yuliana Nuraini,customer
3286,Puspa Puspita,customer
3287,Imam Budiyanto,vip
3289,Mutia Rahimah,vvip
3290,Jamalia Uyainah,customer
3296,Gabriella Haryanti,vvip
3297,Jarwi Jailani,vip
3298,Eli Halimah,vip
3299,Tedi Irawan,customer
3300,Endah Lailasari,vvip
3307,Aurora Hassanah,vip
3308,Daru Winarno,customer
3309,Karya Haryanto,vip
3310,Nurul Usada,vvip
3311,Karen Zulaika,vip
3312,Prabawa Rajata,vip
3313,Tantri Lailasari,vip
3314,Cici Usada,vip
3316,Yani Nurdiyanti,customer
3318,Unjani Maryati,customer
3321,Vivi Sudiati,vip
3322,Margana Wibisono,customer
3325,Rusman Sinaga,vvip
3327,Okta Simanjuntak,customer
3328,Ratih Padmasari,vip
3329,Padma Wulandari,vvip
3330,Purwadi Manullang,vvip
3333,Natalia Yulianti,vvip
3334,Jelita Maryati,vip
3338,Tari Susanti,vip
3345,Dian Laksmiwati,vip
3349,Kamaria Haryanti,customer
3350,Lidya Fujiati,vip
